"","Shape","Rate","EB","n","type","N","serverUtilization","sd","max","se","ci"
"513","1",2.00885,"5",18,"Simulation",10,0.922996966666667,0.0183774358823497,0.944992055555556,0.00581145549419314,0.013146425672472
"514","1",2.00885,"5",20,"Simulation",10,0.8316405,0.0175574313599367,0.86084945,0.00555214729594676,0.0125598297744366
"515","1",2.00885,"5",22,"Simulation",10,0.7623262,0.0165284320827324,0.786911,0.0052267491532835,0.0118237280352497
"516","1",2.00885,"5",24,"Simulation",10,0.710251170833333,0.0145624640309052,0.730542583333333,0.00460505546819371,0.0104173592124574
"517","1",2.00885,"5",26,"Simulation",10,0.642208034615385,0.0181365204966388,0.659543615384615,0.00573527135997069,0.0129740851875491
"518","1",2.00885,"5",28,"Simulation",10,0.601122075,0.0143347669750262,0.627413714285714,0.00453305133688448,0.0102544745510652
"519","1",2.00885,"5",30,"Simulation",10,0.559152983333333,0.0142782449647581,0.589504833333333,0.00451517750784663,0.0102140411406806
"520","1",2.00885,"5",32,"Simulation",10,0.5234382625,0.0147314725309952,0.543985375,0.00465850064861504,0.0105382606101646
"521","1",2.00885,"5",34,"Simulation",10,0.497248067647059,0.0203454472057021,0.5302405,0.00643379531847268,0.0145542561636605
"522","1",2.00885,"5",36,"Simulation",10,0.461034258333333,0.0142346866652132,0.479359611111111,0.00450140316409004,0.0101828814102888
"523","1",2.00885,"5",38,"Simulation",10,0.44334185,0.0137234414874615,0.4656835,0.00433973324364274,0.00981715864173991
"524","1",2.00885,"5",40,"Simulation",10,0.4167019425,0.0107665608498286,0.43322625,0.00340468548522565,0.0077019336574783
"525","1",2.00885,"5",42,"Simulation",10,0.398824407142857,0.0115009192034756,0.419909238095238,0.00363690998685524,0.00822726197721692
"526","1",2.00885,"5",44,"Simulation",10,0.383263772727273,0.0130236407660422,0.408460386363636,0.00411843682485134,0.00931655136286934
"527","1",2.00885,"5",46,"Simulation",10,0.360183667391304,0.0124079391139613,0.378929586956522,0.00392373486688092,0.00887610493403574
"528","1",2.00885,"5",48,"Simulation",10,0.345108652083333,0.00829184795453134,0.3633373125,0.00262211255481273,0.00593163069753272
"529","1",2.00885,"5",50,"Simulation",10,0.337415622,0.00773054198612491,0.34791804,0.00244461202237165,0.00553009659667063
"538","1",2.00885,"6",22,"Simulation",10,0.920951809090909,0.0237734551410946,0.972583863636364,0.00751782660976986,0.0170065053139658
"539","1",2.00885,"6",24,"Simulation",10,0.833523875,0.0270613093051434,0.86905725,0.00855753738705617,0.0193584944960425
"540","1",2.00885,"6",26,"Simulation",10,0.784856703846154,0.0135487567472009,0.801980307692308,0.00428449307847291,0.00969219670642681
"541","1",2.00885,"6",28,"Simulation",10,0.722749989285714,0.0198869677694591,0.766541928571429,0.00628881139058492,0.0142262797326986
"542","1",2.00885,"6",30,"Simulation",10,0.671390433333333,0.011740251024195,0.686459433333333,0.00371259335385807,0.00839846964798703
"543","1",2.00885,"6",32,"Simulation",10,0.62374108125,0.0244367415765561,0.6828578125,0.0077275761974851,0.0174809918462098
"544","1",2.00885,"6",34,"Simulation",10,0.594053979411765,0.0182210882613557,0.627206882352941,0.00576201403528415,0.0130345813220618
"545","1",2.00885,"6",36,"Simulation",10,0.563438730555555,0.0185216725837202,0.582769472222222,0.00585706714404517,0.0132496063928918
"546","1",2.00885,"6",38,"Simulation",10,0.53360225,0.020720237649037,0.565645368421053,0.00655231446309296,0.014822365095592
"547","1",2.00885,"6",40,"Simulation",10,0.5075720575,0.0143017022258184,0.53347315,0.0045225953451086,0.0102308214543752
"548","1",2.00885,"6",42,"Simulation",10,0.479192785714286,0.0133677097331339,0.500890547619048,0.00422724098567046,0.00956268347460858
"549","1",2.00885,"6",44,"Simulation",10,0.454350906818182,0.00969699224312868,0.47221,0.00306645819412719,0.00693681036826607
"550","1",2.00885,"6",46,"Simulation",10,0.438328397826087,0.00862340672539397,0.449976326086956,0.00272696064422591,0.00616881355400445
"551","1",2.00885,"6",48,"Simulation",10,0.417856672916667,0.00989958263915704,0.430548520833333,0.0031305229024797,0.00708173480714829
"552","1",2.00885,"6",50,"Simulation",10,0.3991326,0.0135091206036416,0.4136763,0.00427195902934162,0.0096638427174056
"553","1/0.484071",0.497797,"1",6,"Simulation",10,0.0691790883333333,0.00411367163350147,0.0766054666666667,0.00130085719078901,0.0029427434119209
"554","1/0.484071",0.497797,"1",8,"Simulation",10,0.04952775,0.00292764382053735,0.053807525,0.000925802265061528,0.00209431022524374
"555","1/0.484071",0.497797,"1",10,"Simulation",10,0.042036717,0.00295790542191242,0.0481301,0.000935371823660457,0.00211595807077312
"556","1/0.484071",0.497797,"1",12,"Simulation",10,0.0334370125,0.00231954673350048,0.0374576416666667,0.00073350508170651,0.00165930377453126
"557","1/0.484071",0.497797,"1",14,"Simulation",10,0.0292017964285714,0.00177322343906348,0.0328137285714286,0.000560742486783738,0.00126848763296311
"558","1/0.484071",0.497797,"1",16,"Simulation",10,0.025292328125,0.00178288397162525,0.02888476875,0.000563797415414279,0.00127539836164653
"559","1/0.484071",0.497797,"1",18,"Simulation",10,0.0226411244444444,0.00138387591533882,0.0242238833333333,0.000437619989152103,0.000989965193044103
"560","1/0.484071",0.497797,"1",20,"Simulation",10,0.02016047,0.00173296975430425,0.02327846,0.000548013153978382,0.00123969188157983
"561","1/0.484071",0.497797,"1",22,"Simulation",10,0.0177926322727273,0.000992097326206908,0.0196582181818182,0.000313728721137689,0.000709703673697143
"562","1/0.484071",0.497797,"1",24,"Simulation",10,0.01677871875,0.00160953783587849,0.0203496458333333,0.000508980554159432,0.00115139400631676
"563","1/0.484071",0.497797,"1",26,"Simulation",10,0.0155033688461538,0.000906501392923886,0.0173801692307692,0.000286660910375472,0.000648472031700129
"564","1/0.484071",0.497797,"1",28,"Simulation",10,0.014760855,0.000721038692481193,0.0155660178571429,0.00022801245493503,0.00051580000813848
"565","1/0.484071",0.497797,"1",30,"Simulation",10,0.013127036,0.00100368511155149,0.0148032133333333,0.000317393100610288,0.000717993075968294
"566","1/0.484071",0.497797,"1",32,"Simulation",10,0.0125944166875,0.000997655328080104,0.0141415875,0.000315486315653567,0.000713679628720531
"567","1/0.484071",0.497797,"1",34,"Simulation",10,0.0119387895,0.000796743945942172,0.0132669205882353,0.000251952558112733,0.000569956284020051
"568","1/0.484071",0.497797,"1",36,"Simulation",10,0.0111924568888889,0.000609800728960413,0.0121575555555556,0.000192835922234591,0.000436225162727777
"569","1/0.484071",0.497797,"1",38,"Simulation",10,0.0105533138157895,0.000634250854470534,0.0117586473684211,0.000200567730803488,0.000453715728863292
"570","1/0.484071",0.497797,"1",40,"Simulation",10,0.009906974425,0.000797151268325024,0.011409,0.000252081364759911,0.000570247664899581
"571","1/0.484071",0.497797,"1",42,"Simulation",10,0.00952278914285714,0.000482505841889425,0.0101803211904762,0.000152581744470766,0.00034516388616679
"572","1/0.484071",0.497797,"1",44,"Simulation",10,0.00910203688636364,0.000468711628866084,0.00992410340909091,0.000148219631302435,0.000335296100618113
"573","1/0.484071",0.497797,"1",46,"Simulation",10,0.00893397963043478,0.00067761958660257,0.0101475056521739,0.000214282128080584,0.000484739850897136
"574","1/0.484071",0.497797,"1",48,"Simulation",10,0.0085328621875,0.00046385941556176,0.00911360208333333,0.000146685226728971,0.000331825036321621
"575","1/0.484071",0.497797,"1",50,"Simulation",10,0.00800042574,0.000574172044658038,0.0088958464,0.000181569142991531,0.000410737937361424
"576","1/0.484071",0.497797,"2",6,"Simulation",10,0.1284551,0.00886505661384442,0.138520333333333,0.00280337704860881,0.00634167947053452
"577","1/0.484071",0.497797,"2",8,"Simulation",10,0.1014357025,0.00687327025235461,0.111837125,0.00217351889713208,0.0049168413416246
"578","1/0.484071",0.497797,"2",10,"Simulation",10,0.080790675,0.00673786526281672,0.09116642,0.00213070007978299,0.00481997844725579
"579","1/0.484071",0.497797,"2",12,"Simulation",10,0.0651039225,0.00546234697461175,0.07041755,0.00172734578099031,0.00390752763109648
"580","1/0.484071",0.497797,"2",14,"Simulation",10,0.0553216257142857,0.00341594659206213,0.0604842928571429,0.00108021715964064,0.0024436209850586
"581","1/0.484071",0.497797,"2",16,"Simulation",10,0.050831044375,0.00216863488239636,0.05422355,0.000685782564166389,0.00155134793965112
"582","1/0.484071",0.497797,"2",18,"Simulation",10,0.0435127927777778,0.0020047327736993,0.0461868388888889,0.00063395216648767,0.00143409943429152
"583","1/0.484071",0.497797,"2",20,"Simulation",10,0.0398376935,0.00325057648192427,0.04417132,0.00102792253914578,0.00232532233473035
"584","1/0.484071",0.497797,"2",22,"Simulation",10,0.0372938668181818,0.00281322189534725,0.0422852,0.000889618875275317,0.00201245771086454
"585","1/0.484071",0.497797,"2",24,"Simulation",10,0.03339868,0.00194070210159335,0.0370945875,0.000613703890091048,0.00138829465080659
"586","1/0.484071",0.497797,"2",26,"Simulation",10,0.0305721573076923,0.00178523689226862,0.0335870692307692,0.000564541474252949,0.00127708153967797
"587","1/0.484071",0.497797,"2",28,"Simulation",10,0.0286415907142857,0.00195982726979077,0.0326421285714286,0.000619751799304813,0.00140197597195446
"588","1/0.484071",0.497797,"2",30,"Simulation",10,0.0269482053333333,0.00188969686145244,0.0309138666666667,0.000597574616946136,0.0013518077000311
"589","1/0.484071",0.497797,"2",32,"Simulation",10,0.02519317,0.00123880500077804,0.027836478125,0.000391744537926528,0.000886187712457569
"590","1/0.484071",0.497797,"2",34,"Simulation",10,0.0240070029411765,0.00143187684767944,0.0260175911764706,0.000452799216752902,0.00102430299148699
"591","1/0.484071",0.497797,"2",36,"Simulation",10,0.0222307605555556,0.00142582571054693,0.0249641444444444,0.000450885679175626,0.00101997426875027
"592","1/0.484071",0.497797,"2",38,"Simulation",10,0.0205896786842105,0.00159204448630381,0.0224362578947368,0.000503448671303277,0.00113888001788995
"593","1/0.484071",0.497797,"2",40,"Simulation",10,0.019868341,0.00111831334421169,0.021763795,0.000353641730546883,0.000799993173820984
"594","1/0.484071",0.497797,"2",42,"Simulation",10,0.0186753871428571,0.00104079074584625,0.0204757476190476,0.00032912693244996,0.000744536847711477
"595","1/0.484071",0.497797,"2",44,"Simulation",10,0.0187155956818182,0.00108090338436992,0.0200607068181818,0.000341811662519339,0.000773231700696085
"596","1/0.484071",0.497797,"2",46,"Simulation",10,0.0176789382608696,0.0015942734102434,0.0203874413043478,0.000504153518941316,0.00114047449402302
"597","1/0.484071",0.497797,"2",48,"Simulation",10,0.0169255104166667,0.00103650437977047,0.01941295,0.000327771464481485,0.000741470566137649
"598","1/0.484071",0.497797,"2",50,"Simulation",10,0.0161935478,0.0010045116651439,0.018470288,0.00031765447980631,0.000718584356788783
"599","1/0.484071",0.497797,"3",6,"Simulation",10,0.20371095,0.0145387325720909,0.224859,0.00459755092198855,0.0104003827495059
"600","1/0.484071",0.497797,"3",8,"Simulation",10,0.14783335,0.0113573642524661,0.17284875,0.00359151392539684,0.00812456895162597
"601","1/0.484071",0.497797,"3",10,"Simulation",10,0.12215069,0.00795954214825758,0.1359615,0.00251702823206036,0.00569391344412064
"602","1/0.484071",0.497797,"3",12,"Simulation",10,0.0992256541666667,0.0119896306719381,0.1222865,0.00379145412275395,0.00857686510120863
"603","1/0.484071",0.497797,"3",14,"Simulation",10,0.0850174242857143,0.00374766957609973,0.0901116214285714,0.00118511717781929,0.0026809213125591
"604","1/0.484071",0.497797,"3",16,"Simulation",10,0.07351903375,0.00644224674557822,0.08073086875,0.00203721729648345,0.00460850569941642
"605","1/0.484071",0.497797,"3",18,"Simulation",10,0.0637806505555556,0.00403955686933941,0.0695898944444445,0.00127742004448917,0.00288972490354319
"606","1/0.484071",0.497797,"3",20,"Simulation",10,0.0594917965,0.00400137292888262,0.064180135,0.0012653452223008,0.00286240975804025
"607","1/0.484071",0.497797,"3",22,"Simulation",10,0.05192585,0.00344340049260668,0.0557712363636364,0.00108889884527829,0.00246326032240898
"608","1/0.484071",0.497797,"3",24,"Simulation",10,0.0496362204166667,0.00360888811414946,0.0564639,0.0011412306261422,0.00258164303533227
"609","1/0.484071",0.497797,"3",26,"Simulation",10,0.0457905738461538,0.0031878655517573,0.0509954307692308,0.00100809160179425,0.00228046163775557
"610","1/0.484071",0.497797,"3",28,"Simulation",10,0.0419173060714286,0.00190984958451388,0.0457345642857143,0.000603947467539009,0.00136622408964721
"611","1/0.484071",0.497797,"3",30,"Simulation",10,0.0412481756666667,0.00347903561592103,0.0472839866666667,0.00110016766071572,0.00248875215396702
"612","1/0.484071",0.497797,"3",32,"Simulation",10,0.0367180890625,0.0029203792726914,0.041425359375,0.00092350501332508,0.00208911348077338
"613","1/0.484071",0.497797,"3",34,"Simulation",10,0.0347575661764706,0.00240214316456665,0.0392790382352941,0.000759624366583531,0.00171838970190298
"614","1/0.484071",0.497797,"3",36,"Simulation",10,0.0336334430555556,0.00241620426821232,0.0386716027777778,0.000764070877977132,0.00172844840950148
"615","1/0.484071",0.497797,"3",38,"Simulation",10,0.0328695321052632,0.00151344630557432,0.0352414131578947,0.000478593744198205,0.00108265426650838
"616","1/0.484071",0.497797,"3",40,"Simulation",10,0.029717865,0.00200906254191372,0.0343574725,0.000635321359417486,0.00143719676388496
"617","1/0.484071",0.497797,"3",42,"Simulation",10,0.0301864897619048,0.00209003412247423,0.0334015761904762,0.000660926821448989,0.00149512034322628
"618","1/0.484071",0.497797,"3",44,"Simulation",10,0.0267679670454545,0.00167933912241074,0.0284246863636364,0.000531053659064627,0.00120132683868324
"619","1/0.484071",0.497797,"3",46,"Simulation",10,0.0267913986956522,0.00170294156946378,0.0297996826086957,0.00053851740816874,0.00121821101218044
"620","1/0.484071",0.497797,"3",48,"Simulation",10,0.0262584377083333,0.00145460921764192,0.0279545333333333,0.000459987823322406,0.00104056474932874
"621","1/0.484071",0.497797,"3",50,"Simulation",10,0.0239552062,0.00294583764481487,0.029729252,0.000931555657468109,0.00210732530308667
"622","1/0.484071",0.497797,"4",6,"Simulation",10,0.273340583333333,0.0238558763317783,0.304996,0.0075438904787722,0.0170654658819197
"623","1/0.484071",0.497797,"4",8,"Simulation",10,0.20279035,0.0176295338793001,0.23151975,0.00557494811456922,0.0126114088096011
"624","1/0.484071",0.497797,"4",10,"Simulation",10,0.15906283,0.0103929586909225,0.1781234,0.00328654210913571,0.00743467477301927
"625","1/0.484071",0.497797,"4",12,"Simulation",10,0.135391783333333,0.0106406893731905,0.149168583333333,0.00336488142936313,0.00761189062740046
"626","1/0.484071",0.497797,"4",14,"Simulation",10,0.1133097,0.00763344460616102,0.124649928571429,0.00241390713481958,0.00546063731536181
"627","1/0.484071",0.497797,"4",16,"Simulation",10,0.09873041125,0.00743666561023742,0.108074375,0.00235168015253962,0.00531987010167788
"628","1/0.484071",0.497797,"4",18,"Simulation",10,0.0872318327777778,0.00366941812084973,0.0940507555555556,0.00116037189493801,0.00262494359364376
"629","1/0.484071",0.497797,"4",20,"Simulation",10,0.081496718,0.00659052768849868,0.093760595,0.00208410784780605,0.00471457949595841
"630","1/0.484071",0.497797,"4",22,"Simulation",10,0.0726201272727273,0.00468345173234503,0.0815857863636364,0.00148103747856716,0.00335033954051329
"631","1/0.484071",0.497797,"4",24,"Simulation",10,0.06951085375,0.00381561526684305,0.0763797166666667,0.00120660349181352,0.00272952673166328
"632","1/0.484071",0.497797,"4",26,"Simulation",10,0.0607170361538462,0.00303150171419052,0.0654135115384615,0.000958645014754681,0.00216860568670809
"633","1/0.484071",0.497797,"4",28,"Simulation",10,0.056671745,0.00292782715173991,0.0613608,0.000925860239478152,0.00209444137248556
"634","1/0.484071",0.497797,"4",30,"Simulation",10,0.0564701176666667,0.00389122899886527,0.06199808,0.0012305146533711,0.00278361753705159
"635","1/0.484071",0.497797,"4",32,"Simulation",10,0.0519282621875,0.00315014305320097,0.0569786,0.000996162700347203,0.00225347658790283
"636","1/0.484071",0.497797,"4",34,"Simulation",10,0.0484878523529412,0.00330304578618609,0.0530899205882353,0.00104451479001696,0.00236285661388552
"637","1/0.484071",0.497797,"4",36,"Simulation",10,0.0438589194444444,0.00344708479605797,0.05252555,0.00109006392432802,0.00246589591432655
"638","1/0.484071",0.497797,"4",38,"Simulation",10,0.0432877671052632,0.0021533206872716,0.0464565526315789,0.000680939790453741,0.00154039282440924
"639","1/0.484071",0.497797,"4",40,"Simulation",10,0.04084052875,0.00278243598763776,0.044141895,0.000879883516455544,0.00199043479917798
"640","1/0.484071",0.497797,"4",42,"Simulation",10,0.0386868114285714,0.00220129646310171,0.0426788904761905,0.000696111062867421,0.00157471262696861
"641","1/0.484071",0.497797,"4",44,"Simulation",10,0.0362357409090909,0.00235875838132148,0.0415467386363636,0.000745904893498783,0.00168735409759451
"642","1/0.484071",0.497797,"4",46,"Simulation",10,0.0346554452173913,0.00272567984064019,0.0388311673913043,0.000861935646882778,0.00194983389746698
"643","1/0.484071",0.497797,"4",48,"Simulation",10,0.032792766875,0.00192747703224191,0.03604475,0.000609521755954623,0.00137883400611409
"644","1/0.484071",0.497797,"4",50,"Simulation",10,0.0314316284,0.00288332338019921,0.037067236,0.000911786911224513,0.00206260529217218
"645","1/0.484071",0.497797,"5",6,"Simulation",10,0.322336333333333,0.0248353174718167,0.386393666666667,0.00785361696243155,0.017766115865438
"646","1/0.484071",0.497797,"5",8,"Simulation",10,0.2512093875,0.0165786432554819,0.273684625,0.00524262732027115,0.0118596469444329
"647","1/0.484071",0.497797,"5",10,"Simulation",10,0.20300036,0.00594330139516563,0.2108889,0.00187943692295798,0.00425158169729682
"648","1/0.484071",0.497797,"5",12,"Simulation",10,0.168526275,0.0122890924263616,0.187122916666667,0.00388615224436276,0.00879108713530954
"649","1/0.484071",0.497797,"5",14,"Simulation",10,0.149157142857143,0.0078543657893884,0.159996357142857,0.00248376854705737,0.00561867480945872
"650","1/0.484071",0.497797,"5",16,"Simulation",10,0.1289871875,0.00811990565891761,0.1398129375,0.002567739626787,0.005808630588937
"651","1/0.484071",0.497797,"5",18,"Simulation",10,0.109313318333333,0.00704777931556158,0.1185795,0.00222870350833972,0.00504167760514418
"652","1/0.484071",0.497797,"5",20,"Simulation",10,0.100431636,0.00550761974442519,0.10718975,0.00174166228784981,0.00393991381963495
"653","1/0.484071",0.497797,"5",22,"Simulation",10,0.0915129354545454,0.00595695824396276,0.101786072727273,0.00188375559774393,0.00426135121839764
"654","1/0.484071",0.497797,"5",24,"Simulation",10,0.0841671829166667,0.00491483358754121,0.0907454541666667,0.00155420684573268,0.00351586014854418
"655","1/0.484071",0.497797,"5",26,"Simulation",10,0.0783983296153846,0.00529252584853208,0.0869963653846154,0.00167364362566767,0.00378604491577567
"656","1/0.484071",0.497797,"5",28,"Simulation",10,0.0698604342857143,0.00348241289565517,0.0762892714285714,0.00110123565034126,0.00249116811434822
"657","1/0.484071",0.497797,"5",30,"Simulation",10,0.0678357323333333,0.00460218195192292,0.07476813,0.0014553377174596,0.00329220264184162
"658","1/0.484071",0.497797,"5",32,"Simulation",10,0.064682115,0.00376388448287873,0.069684190625,0.00119024478156618,0.00269252075810312
"659","1/0.484071",0.497797,"5",34,"Simulation",10,0.0579638608823529,0.00467116858987828,0.0638849382352941,0.00147715320786523,0.00334155270972268
"660","1/0.484071",0.497797,"5",36,"Simulation",10,0.0562575122222222,0.0039595653181094,0.0609351055555556,0.00125212449494349,0.00283250239495149
"661","1/0.484071",0.497797,"5",38,"Simulation",10,0.0519464365789474,0.00361297451534225,0.0573178789473684,0.00114252285966245,0.00258456627064609
"662","1/0.484071",0.497797,"5",40,"Simulation",10,0.04865659825,0.00171266464417011,0.05231996,0.000541592114361938,0.00122516648081888
"663","1/0.484071",0.497797,"5",42,"Simulation",10,0.0487364892857143,0.00306238733172446,0.0524149761904762,0.000968411904589492,0.00219069992650617
"664","1/0.484071",0.497797,"5",44,"Simulation",10,0.0450165547727273,0.00240220489349997,0.0490620227272727,0.000759643886986211,0.00171843386012173
"665","1/0.484071",0.497797,"5",46,"Simulation",10,0.0458105058695652,0.00317081438290381,0.0517269608695652,0.00100269954875973,0.00226826396636136
"666","1/0.484071",0.497797,"5",48,"Simulation",10,0.0424058639583333,0.00284107528424784,0.04785679375,0.000898426890223346,0.00203238282496926
"667","1/0.484071",0.497797,"5",50,"Simulation",10,0.0408858024,0.00234448235060977,0.044668586,0.000741390416199233,0.00167714164043504
"668","1/0.484071",0.497797,"6",6,"Simulation",10,0.400819833333333,0.0264297415383494,0.4525915,0.00835781812307465,0.018906698132478
"669","1/0.484071",0.497797,"6",8,"Simulation",10,0.3019400125,0.0254264195552067,0.350575875,0.00804053985374984,0.0181889648229246
"670","1/0.484071",0.497797,"6",10,"Simulation",10,0.23760626,0.00775898270983739,0.2503611,0.00245360576889515,0.00555044186478916
"671","1/0.484071",0.497797,"6",12,"Simulation",10,0.203246433333333,0.0186158709261532,0.2277045,0.00588685527543524,0.0133169918276822
"672","1/0.484071",0.497797,"6",14,"Simulation",10,0.179185821428571,0.0131064018215438,0.197496214285714,0.00414460816854581,0.00937575505546785
"673","1/0.484071",0.497797,"6",16,"Simulation",10,0.15195896875,0.00935123412584843,0.169168,0.00295711987711747,0.00668946991127422
"674","1/0.484071",0.497797,"6",18,"Simulation",10,0.136822088888889,0.00853361035495079,0.1568285,0.00269856453860424,0.00610457710027682
"675","1/0.484071",0.497797,"6",20,"Simulation",10,0.12989935,0.0101397203413934,0.14631955,0.00320646111159432,0.00725351897082698
"676","1/0.484071",0.497797,"6",22,"Simulation",10,0.112029046363636,0.0102847653707492,0.129763181818182,0.00325232837719937,0.00735727793425341
"677","1/0.484071",0.497797,"6",24,"Simulation",10,0.0989825641666667,0.00808893669021624,0.114232416666667,0.00255794637899872,0.00578647672330568
"678","1/0.484071",0.497797,"6",26,"Simulation",10,0.0909253946153846,0.00439173554593414,0.0982566461538462,0.00138878872062749,0.00314165835198084
"679","1/0.484071",0.497797,"6",28,"Simulation",10,0.0836841971428571,0.00576280803934049,0.0940317,0.00182235991226452,0.00412246452872549
"680","1/0.484071",0.497797,"6",30,"Simulation",10,0.0805155726666667,0.00638247727772637,0.0894437166666667,0.00201831653118864,0.0045657491978224
"681","1/0.484071",0.497797,"6",32,"Simulation",10,0.0734706184375,0.00428129443283346,0.0786100875,0.00135386417415525,0.00306265353902118
"682","1/0.484071",0.497797,"6",34,"Simulation",10,0.0718472738235294,0.00499296222426047,0.0794450441176471,0.00157891328998435,0.00357175000837538
"683","1/0.484071",0.497797,"6",36,"Simulation",10,0.0667876697222222,0.00454819785427271,0.0739980416666667,0.00143826644685923,0.00325358474477494
"684","1/0.484071",0.497797,"6",38,"Simulation",10,0.0616416231578947,0.0038378940835201,0.0691872973684211,0.0012136486722408,0.00274546403703006
"685","1/0.484071",0.497797,"6",40,"Simulation",10,0.062372741,0.00667869919069649,0.07221343,0.00211199012497241,0.00477765358896542
"686","1/0.484071",0.497797,"6",42,"Simulation",10,0.0582157288095238,0.00357827727781988,0.0620048380952381,0.00113155062975379,0.00255974536216636
"687","1/0.484071",0.497797,"6",44,"Simulation",10,0.0541870027272727,0.00289822331323008,0.0578167954545455,0.000916498683760665,0.00207326406216432
"688","1/0.484071",0.497797,"6",46,"Simulation",10,0.0533721136956522,0.00405734041901606,0.060616602173913,0.00128304369667527,0.00290244648861705
"689","1/0.484071",0.497797,"6",48,"Simulation",10,0.0514636195833333,0.00252208385090974,0.0560603791666667,0.000797552941880329,0.00180419010018537
"690","1/0.484071",0.497797,"6",50,"Simulation",10,0.0469061124,0.003710170787966,0.051382938,0.00117325901981942,0.0026540962955021
"691","1/0.484071",2.00885,"1",6,"Simulation",10,0.27406275,0.0111674769239619,0.287517333333333,0.00353146627970907,0.0079887317398242
"692","1/0.484071",2.00885,"1",8,"Simulation",10,0.200971775,0.00968795756621906,0.21816125,0.00306360117843137,0.00693034734974555
"693","1/0.484071",2.00885,"1",10,"Simulation",10,0.15851431,0.00330204003860577,0.1640083,0.00104419674470646,0.00236213714540828
"694","1/0.484071",2.00885,"1",12,"Simulation",10,0.136846791666667,0.00429928432625459,0.144706166666667,0.00135955307796269,0.00307552273351766
"695","1/0.484071",2.00885,"1",14,"Simulation",10,0.114653542857143,0.00459222347096221,0.120154571428571,0.00145218856927247,0.00328507877371339
"696","1/0.484071",2.00885,"1",16,"Simulation",10,0.100798233125,0.00507379362212131,0.1093934375,0.0016044744223539,0.0036295733070544
"697","1/0.484071",2.00885,"1",18,"Simulation",10,0.0891094427777778,0.00328596376102338,0.0946317388888889,0.00103911297936071,0.00235063686921741
"698","1/0.484071",2.00885,"1",20,"Simulation",10,0.080582502,0.0038690838053416,0.088329715,0.0012235117282951,0.00276777581993037
"699","1/0.484071",2.00885,"1",22,"Simulation",10,0.0740911045454545,0.00272748231708292,0.0778732181818182,0.00086250563998156,0.00195112331143814
"700","1/0.484071",2.00885,"1",24,"Simulation",10,0.0680038183333333,0.00192466948436251,0.0700532958333333,0.000608633931360737,0.00137682560734972
"701","1/0.484071",2.00885,"1",26,"Simulation",10,0.0638730623076923,0.00179734237564667,0.0661764807692308,0.000568369564218142,0.00128574128081256
"702","1/0.484071",2.00885,"1",28,"Simulation",10,0.0571772464285714,0.00206363118227343,0.0600567285714286,0.000652577478653014,0.00147623281761571
"703","1/0.484071",2.00885,"1",30,"Simulation",10,0.053029002,0.00165063029155397,0.0559695166666667,0.000521975129617835,0.00118078977826751
"704","1/0.484071",2.00885,"1",32,"Simulation",10,0.05063943375,0.00103098101653614,0.05216718125,0.000326024823664993,0.000737519390103785
"705","1/0.484071",2.00885,"1",34,"Simulation",10,0.0475526988235294,0.0012766766304915,0.0495244588235294,0.000403720598786232,0.000913279444313456
"706","1/0.484071",2.00885,"1",36,"Simulation",10,0.0449732347222222,0.00246684890643053,0.0496706583333333,0.000780086118781606,0.00176467740120126
"707","1/0.484071",2.00885,"1",38,"Simulation",10,0.0427967084210526,0.00159564314296232,0.0452233789473684,0.00050458666645906,0.00114145434178283
"708","1/0.484071",2.00885,"1",40,"Simulation",10,0.04038298425,0.00182188824596101,0.04307361,0.000576131649952587,0.00130330033865499
"709","1/0.484071",2.00885,"1",42,"Simulation",10,0.038919220952381,0.000884551703438916,0.040324330952381,0.000279719809104877,0.000632770169743144
"710","1/0.484071",2.00885,"1",44,"Simulation",10,0.0377663245454545,0.00149684605535116,0.0394081363636364,0.000473344284154815,0.0010707791628704
"711","1/0.484071",2.00885,"1",46,"Simulation",10,0.0345797543478261,0.00159632851168322,0.0369818391304348,0.000504803399078569,0.00114194462503047
"712","1/0.484071",2.00885,"1",48,"Simulation",10,0.033592610625,0.00102280132926859,0.0352283729166667,0.000323438179433659,0.000731667994328263
"713","1/0.484071",2.00885,"1",50,"Simulation",10,0.0326503578,0.000621220780194359,0.033691228,0.000196447259524099,0.000444394575244519
"714","1/0.484071",2.00885,"2",6,"Simulation",10,0.538313883333333,0.016308467514172,0.567276166666667,0.00515719024916478,0.0116663748620612
"715","1/0.484071",2.00885,"2",8,"Simulation",10,0.4083478875,0.0139461688956554,0.437584875,0.00441016583436661,0.00997648823134036
"716","1/0.484071",2.00885,"2",10,"Simulation",10,0.32175247,0.0088492437292749,0.3333242,0.00279837657544711,0.0063303676143544
"717","1/0.484071",2.00885,"2",12,"Simulation",10,0.271200783333333,0.0106921178074618,0.287385666666667,0.0033811445282425,0.00764868031301973
"718","1/0.484071",2.00885,"2",14,"Simulation",10,0.236241907142857,0.00689752222477946,0.246323285714286,0.0021811880441935,0.00493419015758213
"719","1/0.484071",2.00885,"2",16,"Simulation",10,0.20431961875,0.00496618374788446,0.2126339375,0.00157044519222263,0.00355259384036843
"720","1/0.484071",2.00885,"2",18,"Simulation",10,0.1799603,0.00542286707162762,0.189610222222222,0.00171486113946708,0.00387928540984974
