"","Shape","Rate","EB","n","type","N","Crowdsourcing_completion_times.queue_queueingTime.mean","sd","se","ci"
"741","1/0.484071",2.00885,"3",14,"Simulation",10,26.4397816666667,2.59487660372248,0.820572031484519,1.85626289861458
"742","1/0.484071",2.00885,"3",16,"Simulation",10,20.7292916666667,2.01010040754448,0.635649561347327,1.43793920823139
"743","1/0.484071",2.00885,"3",18,"Simulation",10,18.4704966666667,1.42705916688487,0.451275732317851,1.02085663025983
"744","1/0.484071",2.00885,"3",20,"Simulation",10,14.9979166666667,1.01866744525009,0.322130930525516,0.728710791847146
"745","1/0.484071",2.00885,"3",22,"Simulation",10,13.149895,0.913050252834212,0.288731841714872,0.653156803863215
"746","1/0.484071",2.00885,"3",24,"Simulation",10,11.6284716666667,0.677195277335173,0.214147949708855,0.484436318332436
"747","1/0.484071",2.00885,"3",26,"Simulation",10,10.2012266666667,0.470024834003744,0.148634903229439,0.336235510982293
"748","1/0.484071",2.00885,"3",28,"Simulation",10,9.41631666666667,0.578607472544169,0.182971748443291,0.413910851330703
"749","1/0.484071",2.00885,"3",30,"Simulation",10,8.521945,0.433723054526478,0.137155272602907,0.310266782334207
"750","1/0.484071",2.00885,"3",32,"Simulation",10,7.73132166666667,0.36096580444468,0.114147409948012,0.258219381028759
"751","1/0.484071",2.00885,"3",34,"Simulation",10,7.36972333333333,0.453282435064797,0.143340491815213,0.324258720278802
"752","1/0.484071",2.00885,"3",36,"Simulation",10,6.77630833333333,0.467893664666647,0.147960968310965,0.334710964279208
"753","1/0.484071",2.00885,"3",38,"Simulation",10,6.30475666666667,0.321526624399179,0.101675646148687,0.230006291217389
"754","1/0.484071",2.00885,"3",40,"Simulation",10,5.84702333333333,0.342446277592613,0.108291021343894,0.244971309599823
"755","1/0.484071",2.00885,"3",42,"Simulation",10,5.29436666666667,0.317746542948237,0.100480279436094,0.227302183846325
"756","1/0.484071",2.00885,"3",44,"Simulation",10,4.98312833333333,0.212672194583038,0.0672528529868923,0.152136523102913
"757","1/0.484071",2.00885,"3",46,"Simulation",10,4.58137666666667,0.305225840309422,0.0965208856116606,0.218345412746044
"758","1/0.484071",2.00885,"3",48,"Simulation",10,4.29131166666667,0.284396060451999,0.0899339308607253,0.203444685875188
"759","1/0.484071",2.00885,"3",50,"Simulation",10,4.10436,0.305227362756534,0.0965213670517096,0.2183465018391
"761","1/0.484071",2.00885,"4",8,"Simulation",10,194.171865,58.9846695036444,18.652590266379,42.1950906758293
"762","1/0.484071",2.00885,"4",10,"Simulation",10,86.42319,9.12341088957482,2.88507584406394,6.52649498586531
"763","1/0.484071",2.00885,"4",12,"Simulation",10,58.6735783333333,7.06660897767792,2.23465797032562,5.0551475339762
"764","1/0.484071",2.00885,"4",14,"Simulation",10,43.30359,4.85834123362041,1.53634239485527,3.4754479530324
"765","1/0.484071",2.00885,"4",16,"Simulation",10,33.5535616666667,2.42794002939964,0.767782051519903,1.73684366731365
"766","1/0.484071",2.00885,"4",18,"Simulation",10,26.73101,3.02539693573881,0.95671451430287,2.16423859128324
"767","1/0.484071",2.00885,"4",20,"Simulation",10,22.4465266666667,2.07399883313062,0.655856017722424,1.48364938825509
"768","1/0.484071",2.00885,"4",22,"Simulation",10,19.0904383333333,1.35065766150544,0.427115454951391,0.966202285760102
"769","1/0.484071",2.00885,"4",24,"Simulation",10,16.9116766666667,1.32902840556179,0.420275683663726,0.95072964814981
"770","1/0.484071",2.00885,"4",26,"Simulation",10,15.37226,1.59420779136516,0.504132768430042,1.14042755310531
"771","1/0.484071",2.00885,"4",28,"Simulation",10,13.6299683333333,0.83054794405468,0.262642320918289,0.594138207519253
"772","1/0.484071",2.00885,"4",30,"Simulation",10,12.54737,0.892908063535058,0.282362322190112,0.638747949646697
"773","1/0.484071",2.00885,"4",32,"Simulation",10,10.873735,0.820239697255444,0.259382567061417,0.586764131982969
"774","1/0.484071",2.00885,"4",34,"Simulation",10,9.956185,0.704303669882881,0.222720376124524,0.503828494151202
"775","1/0.484071",2.00885,"4",36,"Simulation",10,9.11990833333333,0.428573957434117,0.135526985132386,0.306583340169673
"776","1/0.484071",2.00885,"4",38,"Simulation",10,8.526295,0.621450296476509,0.196519838945268,0.444558761301987
"777","1/0.484071",2.00885,"4",40,"Simulation",10,7.99824833333333,0.809043152698922,0.2558419087892,0.578754606511453
"778","1/0.484071",2.00885,"4",42,"Simulation",10,7.36483166666667,0.417111916802779,0.131902369629544,0.298383890247529
"779","1/0.484071",2.00885,"4",44,"Simulation",10,6.84602833333333,0.355014041371588,0.112265297207547,0.253961746211721
"780","1/0.484071",2.00885,"4",46,"Simulation",10,6.35442333333333,0.490245218320811,0.155029150190027,0.350700302544888
"781","1/0.484071",2.00885,"4",48,"Simulation",10,5.78266666666667,0.307089785197814,0.0971103167396953,0.219678798594304
"782","1/0.484071",2.00885,"4",50,"Simulation",10,5.85230166666667,0.284424884358933,0.089943045780423,0.203465305256071
"785","1/0.484071",2.00885,"5",10,"Simulation",10,233.304816666667,42.6233107633793,13.4786743429449,30.4908797099171
"786","1/0.484071",2.00885,"5",12,"Simulation",10,92.9773783333333,18.7742899667043,5.93695177472322,13.4303179823776
"787","1/0.484071",2.00885,"5",14,"Simulation",10,64.5716883333333,7.97063581350224,2.52053635703762,5.70184937416594
"788","1/0.484071",2.00885,"5",16,"Simulation",10,48.27047,3.28205605300235,1.03787725358297,2.34784146329805
"789","1/0.484071",2.00885,"5",18,"Simulation",10,40.7527233333333,2.35037962049632,0.743255296681056,1.68136029317476
"790","1/0.484071",2.00885,"5",20,"Simulation",10,32.7592133333333,2.63456121544948,0.833121407596193,1.88465155967425
"791","1/0.484071",2.00885,"5",22,"Simulation",10,27.062025,1.8385268107825,0.58139322613581,1.31520285090548
"792","1/0.484071",2.00885,"5",24,"Simulation",10,22.8835633333333,1.67937213783406,0.531064099458186,1.20135045649431
"793","1/0.484071",2.00885,"5",26,"Simulation",10,20.270805,1.33071209269513,0.420808112284573,0.951934085368139
"794","1/0.484071",2.00885,"5",28,"Simulation",10,18.223695,0.750200617244613,0.237234265255717,0.536661192409389
"795","1/0.484071",2.00885,"5",30,"Simulation",10,15.7276716666667,1.27698868932243,0.403819280453201,0.913502677753225
"796","1/0.484071",2.00885,"5",32,"Simulation",10,14.8791,0.831965079692148,0.263090458555068,0.595151965284212
"797","1/0.484071",2.00885,"5",34,"Simulation",10,12.7875333333333,0.762896996509981,0.241249212907307,0.545743634997693
"798","1/0.484071",2.00885,"5",36,"Simulation",10,11.88038,0.642771901624922,0.203262322509244,0.459811318791285
"799","1/0.484071",2.00885,"5",38,"Simulation",10,11.29352,1.2805861487259,0.404956897003699,0.916076145181452
"800","1/0.484071",2.00885,"5",40,"Simulation",10,10.6362566666667,0.972816796450797,0.307631682285292,0.695911213585336
"801","1/0.484071",2.00885,"5",42,"Simulation",10,9.70038,0.800679488857148,0.2531970860568,0.572771601823023
"802","1/0.484071",2.00885,"5",44,"Simulation",10,8.79836666666667,0.627066954800258,0.198295982259467,0.448576676622359
"803","1/0.484071",2.00885,"5",46,"Simulation",10,8.45841166666667,0.364721769657839,0.115335150436606,0.260906236682577
"804","1/0.484071",2.00885,"5",48,"Simulation",10,7.97343166666667,0.318477232499232,0.100711343760457,0.227824887662751
"805","1/0.484071",2.00885,"5",50,"Simulation",10,7.67902,0.580736378687322,0.183644967677,0.415433779042371
"808","1/0.484071",2.00885,"6",10,"Simulation",10,1053.553695,502.810250657827,159.002562295891,359.688785200917
"809","1/0.484071",2.00885,"6",12,"Simulation",10,196.62359,63.4286918782234,20.0579135340209,45.3741527717725
"810","1/0.484071",2.00885,"6",14,"Simulation",10,103.900393333333,16.8283077413471,5.32157816289004,12.0382461585722
"811","1/0.484071",2.00885,"6",16,"Simulation",10,79.9330433333333,7.96922089327525,2.52008891997514,5.70083720121016
"812","1/0.484071",2.00885,"6",18,"Simulation",10,56.7592816666667,5.71768061792612,1.80808936860455,4.09018231616807
"813","1/0.484071",2.00885,"6",20,"Simulation",10,42.5803833333333,3.64626277915205,1.1530495329616,2.60837926005021
"814","1/0.484071",2.00885,"6",22,"Simulation",10,38.2205633333333,2.87037109195714,0.907691038048917,2.0533397833301
"815","1/0.484071",2.00885,"6",24,"Simulation",10,30.3774083333333,1.77546594971452,0.561451630917186,1.27009182844405
"816","1/0.484071",2.00885,"6",26,"Simulation",10,26.2913683333333,2.55121992412695,0.806766577224314,1.82503279137417
"817","1/0.484071",2.00885,"6",28,"Simulation",10,23.790475,2.40974067730685,0.762026911064648,1.72382463510988
"818","1/0.484071",2.00885,"6",30,"Simulation",10,21.1503183333333,2.51182423944085,0.794308567865323,1.79685081626852
"819","1/0.484071",2.00885,"6",32,"Simulation",10,19.0153933333333,1.95897856292823,0.619483414629669,1.4013688436392
"820","1/0.484071",2.00885,"6",34,"Simulation",10,16.7097383333333,0.888536347035443,0.28097986404778,0.635620612057751
"821","1/0.484071",2.00885,"6",36,"Simulation",10,14.8065366666667,1.39382652532649,0.440766648319006,0.997083430617397
"822","1/0.484071",2.00885,"6",38,"Simulation",10,14.3702583333333,0.762690604197719,0.241183945927477,0.545595990831777
"823","1/0.484071",2.00885,"6",40,"Simulation",10,13.653215,1.32820733319992,0.420016037784993,0.950142288365444
"824","1/0.484071",2.00885,"6",42,"Simulation",10,11.9183033333333,0.895352574660182,0.283135344482213,0.640496647561776
"825","1/0.484071",2.00885,"6",44,"Simulation",10,11.0205333333333,0.712182796360666,0.225211974688758,0.509464881690102
"826","1/0.484071",2.00885,"6",46,"Simulation",10,10.5298683333333,0.72000000632073,0.227683993530914,0.515056976820456
"827","1/0.484071",2.00885,"6",48,"Simulation",10,9.948845,0.596034307729631,0.188482597602734,0.426377258229836
"828","1/0.484071",2.00885,"6",50,"Simulation",10,9.14458833333333,0.856060183071333,0.270709999268613,0.612388563886589
