"","Type","variable","value"
"63239","Fit","Download",6606566.59256214
"63240","Fit","Download",690515.217620812
"63241","Fit","Download",10514369.5473066
"63242","Fit","Download",9593757.43257388
"63243","Fit","Download",7411701.45857869
"63244","Fit","Download",6170611.43305599
"63245","Fit","Download",7738444.62561496
"63246","Fit","Download",7473093.68858104
"63247","Fit","Download",11824499.9956786
"63248","Fit","Download",1933167.69620632
"63249","Fit","Download",8957124.77228396
"63250","Fit","Download",2441264.96509081
"63251","Fit","Download",3646576.75862334
"63252","Fit","Download",1856813.48595812
"63253","Fit","Download",10696421.9025318
"63254","Fit","Download",8505412.19226737
"63255","Fit","Download",6480225.15005362
"63256","Fit","Download",6384238.45100383
"63257","Fit","Download",7167876.58486605
"63258","Fit","Download",5418607.19227129
"63259","Fit","Download",6609854.03491435
"63260","Fit","Download",5728790.49381763
"63261","Fit","Download",1006781.89069726
"63262","Fit","Download",9652307.49732938
"63263","Fit","Download",6929688.87293328
"63264","Fit","Download",8907295.16163005
"63265","Fit","Download",8716186.74135405
"63266","Fit","Download",7866387.69098846
"63267","Fit","Download",8457520.9351405
"63268","Fit","Download",6172984.42101066
"63269","Fit","Download",11625286.2423541
"63270","Fit","Download",6988940.42701458
"63271","Fit","Download",5856149.79375671
"63272","Fit","Download",2572054.45946803
"63273","Fit","Download",9759133.09330719
"63274","Fit","Download",6837637.44282882
"63275","Fit","Download",7605636.90256289
"63276","Fit","Download",7688501.06743259
"63277","Fit","Download",6513920.48326009
"63278","Fit","Download",10689283.5511893
"63279","Fit","Download",6882950.60608515
"63280","Fit","Download",7688410.08358768
"63281","Fit","Download",9977122.16470524
"63282","Fit","Download",7706448.37072926
"63283","Fit","Download",6907493.99887982
"63284","Fit","Download",8281809.51372047
"63285","Fit","Download",1136745.15686202
"63286","Fit","Download",8830275.60049025
"63287","Fit","Download",6570567.22934504
"63288","Fit","Download",8352243.70060031
"63289","Fit","Download",7099704.00440238
"63290","Fit","Download",11501075.3402576
"63291","Fit","Download",6892089.85952573
"63292","Fit","Download",1838980.73460886
"63293","Fit","Download",5607713.52648401
"63294","Fit","Download",9130341.49125133
"63295","Fit","Download",9005870.4807202
"63296","Fit","Download",7680904.67981997
"63297","Fit","Download",5126998.18003013
"63298","Fit","Download",6621399.82607668
"63299","Fit","Download",1023673.86954717
"63300","Fit","Download",6554348.68819199
"63301","Fit","Download",7989605.19126446
"63302","Fit","Download",10329826.7315129
"63303","Fit","Download",2118464.3392437
"63304","Fit","Download",7761833.60155913
"63305","Fit","Download",6615527.16976635
"63306","Fit","Download",8621736.17213926
"63307","Fit","Download",7936897.36421622
"63308","Fit","Download",1304262.11692613
"63309","Fit","Download",5352965.93099602
"63310","Fit","Download",7549487.40753554
"63311","Fit","Download",6966701.0372296
"63312","Fit","Download",1969998.58233769
"63313","Fit","Download",8626649.96384058
"63314","Fit","Download",8125924.31389732
"63315","Fit","Download",6963289.30091522
"63316","Fit","Download",5244583.12950989
"63317","Fit","Download",8619731.92329968
"63318","Fit","Download",7198077.92063472
"63319","Fit","Download",8141074.71011967
"63320","Fit","Download",2506559.16729093
"63321","Fit","Download",1746640.25316405
"63322","Fit","Download",2719290.9127173
"63323","Fit","Download",6830005.73062463
"63324","Fit","Download",6285393.28278179
"63325","Fit","Download",10534830.8274943
"63326","Fit","Download",7598638.45392133
"63327","Fit","Download",5794435.9407071
"63328","Fit","Download",5184535.15066223
"63329","Fit","Download",5943038.46268301
"63330","Fit","Download",7546296.51939159
"63331","Fit","Download",8002489.74039825
"63332","Fit","Download",6753265.97678156
"63333","Fit","Download",8780887.10632758
"63334","Fit","Download",5020955.75368866
"63335","Fit","Download",7706929.27004093
"63336","Fit","Download",7713322.41591551
"63337","Fit","Download",2940959.53941201
"63338","Fit","Download",6919891.71881573
"63339","Fit","Download",10018251.7508338
"63340","Fit","Download",6894255.57901236
"63341","Fit","Download",6302222.35081009
"63342","Fit","Download",5092744.83317429
"63343","Fit","Download",7740017.55940394
"63344","Fit","Download",1705478.23781134
"63345","Fit","Download",3788216.73350467
"63346","Fit","Download",2970395.20681583
"63347","Fit","Download",4775044.79935022
"63348","Fit","Download",5907943.11001956
"63349","Fit","Download",2867461.96586929
"63350","Fit","Download",6246036.68377847
"63351","Fit","Download",8594467.24059502
"63352","Fit","Download",5359258.11882936
"63353","Fit","Download",5857180.13362625
"63354","Fit","Download",6701465.95651662
"63355","Fit","Download",7927552.00306125
"63356","Fit","Download",8110653.91968932
"63357","Fit","Download",1223110.65013447
"63358","Fit","Download",8736712.55066895
"63359","Fit","Download",9468111.28350804
"63360","Fit","Download",2472088.54884052
"63361","Fit","Download",5234280.81926919
"63362","Fit","Download",8233245.06174931
"63363","Fit","Download",4094503.57861291
"63364","Fit","Download",7929474.35449018
"63365","Fit","Download",7482429.13191826
"63366","Fit","Download",7411174.66912803
"63367","Fit","Download",6642230.07653147
"63368","Fit","Download",6286337.90475032
"63369","Fit","Download",8530356.36857941
"63370","Fit","Download",1162292.02699147
"63371","Fit","Download",1810151.19196551
"63372","Fit","Download",450455.692464982
"63373","Fit","Download",8362855.50637127
"63374","Fit","Download",7010910.95232733
"63375","Fit","Download",1164584.37304498
"63376","Fit","Download",9087843.13787009
"63377","Fit","Download",1815441.14233416
"63378","Fit","Download",3286751.20986796
"63379","Fit","Download",5893422.56903255
"63380","Fit","Download",8324757.01997806
"63381","Fit","Download",6995399.70098104
"63382","Fit","Download",7694337.71373356
"63383","Fit","Download",4189252.64788773
"63384","Fit","Download",977687.59405232
"63385","Fit","Download",9863617.31210766
"63386","Fit","Download",1946455.80197348
"63387","Fit","Download",8008580.67040655
"63388","Fit","Download",7407226.79103954
"63389","Fit","Download",5727997.87814509
"63390","Fit","Download",5842170.25804062
"63391","Fit","Download",6974534.522309
"63392","Fit","Download",9083024.42417238
"63393","Fit","Download",6137412.79343155
"63394","Fit","Download",8433552.92441125
"63395","Fit","Download",8030109.93211152
"63396","Fit","Download",11837711.6842239
"63397","Fit","Download",8266151.55319565
"63398","Fit","Download",1420266.30760807
"63399","Fit","Download",7758195.60535908
"63400","Fit","Download",838371.79650834
"63401","Fit","Download",5610370.71350216
"63402","Fit","Download",1244301.19011969
"63403","Fit","Download",5662624.5898491
"63404","Fit","Download",6699742.00867558
"63405","Fit","Download",8053114.63746991
"63406","Fit","Download",3532381.12856641
"63407","Fit","Download",893871.663683891
"63408","Fit","Download",2547964.05913486
"63409","Fit","Download",6260568.55019404
"63410","Fit","Download",2421096.61039976
"63411","Fit","Download",2012028.92383705
"63412","Fit","Download",6149100.20463982
"63413","Fit","Download",3044533.89056102
"63414","Fit","Download",5303394.89556167
"63415","Fit","Download",5958404.25482342
"63416","Fit","Download",9427549.0141849
"63417","Fit","Download",6261730.75527866
"63418","Fit","Download",8080145.40288414
"63419","Fit","Download",1689402.35441329
"63420","Fit","Download",7391908.45550439
"63421","Fit","Download",6840188.89587615
"63422","Fit","Download",6814057.15624388
"63423","Fit","Download",5277440.51242321
"63424","Fit","Download",6327594.00632445
"63425","Fit","Download",6330776.31543515
"63426","Fit","Download",4463477.83096954
"63427","Fit","Download",8597823.56999298
"63428","Fit","Download",3169970.81388306
"63429","Fit","Download",843341.473075364
"63430","Fit","Download",8002433.13550994
"63431","Fit","Download",4487971.7311667
"63432","Fit","Download",8199393.63569746
"63433","Fit","Download",9942620.11012558
"63434","Fit","Download",1754878.33874968
"63435","Fit","Download",6104380.52007629
"63436","Fit","Download",969040.156951029
"63437","Fit","Download",6507017.70528742
"63438","Fit","Download",3999119.44532664
"63439","Fit","Download",8621706.09878008
"63440","Fit","Download",1243750.41894819
"63441","Fit","Download",7821595.81336863
"63442","Fit","Download",6263367.90568954
"63443","Fit","Download",8805022.31556269
"63444","Fit","Download",7637994.53955181
"63445","Fit","Download",8688869.34309993
"63446","Fit","Download",5764064.56524996
"63447","Fit","Download",7815396.12167092
"63448","Fit","Download",5774743.0126154
"63449","Fit","Download",7312286.90623772
"63450","Fit","Download",8228451.64843708
"63451","Fit","Download",8171662.27271657
"63452","Fit","Download",1891159.49858726
"63453","Fit","Download",7644910.6140134
"63454","Fit","Download",7111445.27927856
"63455","Fit","Download",6340207.97890007
"63456","Fit","Download",7279784.40472712
"63457","Fit","Download",9643766.29877218
"63458","Fit","Download",8075369.83545083
"63459","Fit","Download",5690283.83933685
"63460","Fit","Download",5871863.3649721
"63461","Fit","Download",2129912.83197002
"63462","Fit","Download",1720886.64650457
"63463","Fit","Download",6269333.08978007
"63464","Fit","Download",8238816.7563374
"63465","Fit","Download",2623497.64779545
"63466","Fit","Download",7316470.13525641
"63467","Fit","Download",7596709.5910122
"63468","Fit","Download",7301907.84701417
"63469","Fit","Download",8381697.88268035
"63470","Fit","Download",1333606.89236811
"63471","Fit","Download",1530989.95846083
"63472","Fit","Download",6951996.99858181
"63473","Fit","Download",7662115.57616374
"63474","Fit","Download",1588813.65965717
"63475","Fit","Download",6809464.96451785
"63476","Fit","Download",6973344.78568504
"63477","Fit","Download",5509941.52934036
"63478","Fit","Download",10320277.0913749
"63479","Fit","Download",1631269.96411865
"63480","Fit","Download",1258617.11768859
"63481","Fit","Download",1718681.15167245
"63482","Fit","Download",12260903.2088639
"63483","Fit","Download",7862928.22385403
"63484","Fit","Download",8168808.14823799
"63485","Fit","Download",1475922.88869083
"63486","Fit","Download",7204726.67458387
"63487","Fit","Download",1556869.08201957
"63488","Fit","Download",993842.753818411
"63489","Fit","Download",6678525.52449951
"63490","Fit","Download",7594507.84946801
"63491","Fit","Download",4894955.64352255
"63492","Fit","Download",10711989.6377817
"63493","Fit","Download",7994349.04444375
"63494","Fit","Download",11064391.1902351
"63495","Fit","Download",7473708.64222278
"63496","Fit","Download",6928778.2246572
"63497","Fit","Download",10223804.3175382
"63498","Fit","Download",10630964.7650636
"63499","Fit","Download",8682745.1976957
"63500","Fit","Download",2541428.16614444
"63501","Fit","Download",5476130.03510948
"63502","Fit","Download",6974589.34541624
"63503","Fit","Download",4036392.32822548
"63504","Fit","Download",884346.607769408
"63505","Fit","Download",8674867.51528803
"63506","Fit","Download",8169864.58717528
"63507","Fit","Download",2067110.74536319
"63508","Fit","Download",6418367.59737161
"63509","Fit","Download",8557291.59895024
"63510","Fit","Download",6710800.55091869
"63511","Fit","Download",13312014.9786714
"63512","Fit","Download",6813142.6339704
"63513","Fit","Download",9583767.18454112
"63514","Fit","Download",3534914.21617906
"63515","Fit","Download",7057004.70837865
"63516","Fit","Download",1233551.80137471
"63517","Fit","Download",6880202.89123835
"63518","Fit","Download",5985888.35867816
"63519","Fit","Download",7486632.38908045
"63520","Fit","Download",7369757.51892701
"63521","Fit","Download",9856740.21799412
"63522","Fit","Download",6975735.20849851
"63523","Fit","Download",7111805.66370354
"63524","Fit","Download",6377205.09638148
"63525","Fit","Download",10092625.0908961
"63526","Fit","Download",9208732.93166843
"63527","Fit","Download",8593883.91625428
"63528","Fit","Download",1314376.23166781
"63529","Fit","Download",6015428.19719603
"63530","Fit","Download",4995876.49168222
"63531","Fit","Download",5760326.04802225
"63532","Fit","Download",6048248.51760448
"63533","Fit","Download",7026075.94286212
"63534","Fit","Download",4002222.57450383
"63535","Fit","Download",7409563.94191262
"63536","Fit","Download",7521794.78174836
"63537","Fit","Download",8048966.83620282
"63538","Fit","Download",10182522.6280145
"63539","Fit","Download",6690134.94068793
"63540","Fit","Download",7611922.50088232
"63541","Fit","Download",11734277.2491838
"63542","Fit","Download",3343963.62467641
"63543","Fit","Download",3368741.70598036
"63544","Fit","Download",1563953.16326053
"63545","Fit","Download",11513881.3412157
"63546","Fit","Download",7206090.46853711
"63547","Fit","Download",7527115.0143276
"63548","Fit","Download",8868771.81545247
"63549","Fit","Download",7680149.19422599
"63550","Fit","Download",1458246.16656089
"63551","Fit","Download",7819549.81087278
"63552","Fit","Download",8187081.71409119
"63553","Fit","Download",6125265.62314332
"63554","Fit","Download",8261045.96132463
"63555","Fit","Download",6508412.07410847
"63556","Fit","Download",1977810.26852566
"63557","Fit","Download",5756751.34913234
"63558","Fit","Download",6697155.44931743
"63559","Fit","Download",8262915.72935052
"63560","Fit","Download",3605470.83637456
"63561","Fit","Download",6828287.74872708
"63562","Fit","Download",9555219.77415026
"63563","Fit","Download",6455922.12406274
"63564","Fit","Download",5196780.03638122
"63565","Fit","Download",5719125.12088657
"63566","Fit","Download",10161009.2718107
"63567","Fit","Download",5620896.44790312
"63568","Fit","Download",4306388.0752204
"63569","Fit","Download",5848359.25560777
"63570","Fit","Download",1166297.33849603
"63571","Fit","Download",4285107.20456925
"63572","Fit","Download",7933028.39754205
"63573","Fit","Download",7245203.37745597
"63574","Fit","Download",8930500.86699455
"63575","Fit","Download",1025928.45482408
"63576","Fit","Download",5064561.47574682
